0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,labels
-290.92664,114.50165,-38.901913,33.319733,-20.931417,15.727513,-29.180094,6.8056498,-8.552548,-4.5064096,-7.8720284,-0.94936717,-4.636387,-15.135565,4.7519217,-21.521101,1.3340818,-4.690837,-0.7152776,-1.3753457,-0.5179797,-2.1171463,-7.3133707,-2.9827054,-5.719811,3.5525522,-9.121336,0.76911557,-1.6285932,-1.0369062,-3.9338546,-5.6430287,0.06831123,-0.466036,3.2957199,-1.9496242,2.5097928,-2.5310955,-0.034408323,-1.9728682,angry
-415.5019,144.47942,-20.7845,50.43247,-13.645107,33.144753,-31.600014,14.161131,-13.309157,2.0942156,-6.411996,-4.9977593,0.5535403,-14.802049,6.758245,-18.193666,1.4743644,-10.962781,1.560893,-11.506914,-6.2706256,0.65398306,-8.027091,-2.2979774,-7.8291473,3.4518478,-8.635364,1.2989595,-6.2695127,0.19168845,-0.42284068,0.61384255,4.6244855,-2.2574055,-0.13043074,-7.328031,0.042999223,-5.6754303,0.6440076,-1.4438566,disgust
-319.4081,125.65892,-31.345852,41.086815,-21.831852,23.22405,-34.071167,5.3023467,-13.33931,4.8771954,-12.339105,-4.42115,-3.3730505,-13.986825,8.012288,-22.700653,1.8510407,-14.187475,-10.544358,-20.177345,-9.9383335,-4.8992352,-0.20166354,12.308349,7.417,20.469738,-1.3082538,6.334687,-0.22647823,3.2030418,-3.5522418,-8.614089,-2.5963163,-4.426353,-1.3258146,-11.093227,-4.3276625,-8.056661,-1.1531781,-3.262252,fear
-331.9633,130.32349,-31.940334,39.71905,-12.806411,16.043917,-30.271004,3.0502264,-7.858393,-0.10867587,-6.563146,-1.3016198,0.19989985,-12.840682,4.962879,-20.355238,-1.2209512,-5.817327,-5.457904,-9.58142,-4.6219697,-0.77083296,-4.7615595,1.5359383,-2.8817713,5.202505,-4.369716,2.024948,-3.6111326,-1.36551,1.4688485,-1.3923831,-0.030881466,-2.1956718,-0.743686,-5.9171805,0.42392933,-3.3282542,0.42579684,0.8969825,happy
-397.4261,134.27429,-15.335964,44.052162,-13.855478,23.74099,-22.659391,6.389815,-8.96927,0.68927073,-7.991852,-1.891656,-0.9152631,-10.79615,5.9794526,-20.463125,1.4663054,-8.841502,-4.6087856,-7.8843293,-5.33414,-4.099692,-7.5228615,-2.5407553,-9.735769,2.5284874,-6.9823527,1.0277091,-2.7171977,2.2526412,2.5530717,0.098558806,3.2627087,-1.577876,1.6651226,-4.714128,1.5547825,-3.6460028,-1.8102928,-1.4131562,neutral
-437.11136,143.28523,-11.737304,54.31222,-13.148606,29.935165,-27.373777,11.071016,-9.93168,1.3924768,-8.2394,-2.3098574,-1.4232012,-16.315048,5.525123,-20.043129,1.1395048,-9.013647,-2.9519465,-12.288142,-5.8994517,-2.115103,-7.8751864,-2.8831556,-9.159697,1.9300216,-11.056064,-2.2394032,-6.839718,-0.5222416,-0.09493343,3.8988068,8.872355,0.9490802,3.4292247,-4.157858,-0.0645074,-5.5435357,-0.12438846,-1.2300507,sad
-207.42766,94.9863,-47.54926,36.62117,-44.819626,8.043377,-13.65457,3.203477,-17.742056,0.5714871,-11.468664,1.8454089,-6.456672,-17.134388,5.910387,-31.940525,-4.2741985,-14.695691,-5.2344313,3.5046287,12.8115,17.272888,11.111172,7.171426,-8.882553,6.7731194,-5.9247284,0.28303984,-4.067041,-6.749787,-2.8542342,-3.0441508,-3.7104948,-7.376231,-6.388877,-8.2951145,2.6711838,-5.351772,-1.893469,1.4547509,angry
-404.43225,141.75719,-12.433992,48.833836,-16.61162,21.84661,-21.788925,11.134102,-11.728497,-6.134718,-6.4878664,-0.92268,-2.7687526,-14.580186,6.6629558,-18.606506,0.70244646,-9.001801,-2.5902362,-7.131696,-5.778303,-0.12984763,-7.9093313,-3.2133455,-9.719766,2.3403943,-5.4438853,0.046693277,-4.692837,-1.8054384,-1.1175673,-3.9544177,0.8374858,-1.4656785,0.31584436,-3.8264422,6.4630847,1.1939143,3.7794254,2.6989756,disgust
-403.4976,132.4908,-11.049505,51.10227,-16.705444,24.904043,-16.349424,9.109696,-11.874201,-2.956264,-6.408686,0.12133817,-3.2473333,-13.3098135,7.488663,-18.366507,2.3387117,-8.512864,-2.7041597,-6.848417,-7.6262774,-6.9059863,-10.979074,-6.8439007,-13.751726,4.339272,-0.8019771,10.897953,8.46602,5.622661,0.9441205,-3.9659028,-1.4352355,-4.2461686,-0.22817609,-6.8522115,-1.5552619,-6.5431,-1.8059373,0.14841649,fear
-348.49612,126.29709,-20.302433,44.0611,-22.045666,12.241571,-16.542812,1.6077325,-9.428968,-2.2350433,-9.726672,0.34014702,-5.4192896,-12.396486,9.878245,-19.894125,0.029626915,-7.576054,-6.5394707,-6.7374725,-8.865957,-6.911924,-9.541481,-4.786332,-8.65516,4.1440573,0.50802296,7.800771,2.3769152,3.0508833,0.71649307,-2.036111,2.877278,-2.880406,-1.0092428,-6.533149,-3.141806,-4.1235867,-0.9719078,-1.7762147,happy
-386.43372,131.64091,-8.559936,46.493988,-15.876705,14.95741,-18.202536,2.4640012,-12.2935705,-5.0498815,-6.855241,1.1051066,-4.365637,-10.35746,8.577361,-18.299467,0.28194386,-8.813127,-5.4143515,-6.9473896,-7.0406394,-4.817462,-6.2298374,-2.9051633,-10.229711,3.229779,-5.178034,1.9423615,-2.0376484,-1.5649259,-0.88759637,-4.94761,-0.06453509,0.54556197,5.5114217,0.8148128,6.1414022,-2.034582,-2.2280838,-1.247914,neutral
-408.27887,133.98178,-6.7973228,47.82422,-12.873419,18.552559,-18.854252,5.31735,-9.585524,-7.054946,-8.128572,0.39849097,-3.0548282,-11.038375,6.8818707,-19.081324,-0.41742817,-7.169599,-5.104026,-7.7719464,-6.158344,-3.237254,-7.9199514,-3.796465,-9.022005,2.7683406,-4.5828304,0.9530536,-1.963306,0.4064249,0.35801175,0.48531392,5.1041055,0.01180005,3.6299047,-3.846265,-1.8880552,-5.7706304,-2.4609141,-0.4211934,sad
-303.3728,99.89623,-14.203833,19.676893,-30.00983,10.778616,-9.742408,4.1711297,-10.02295,-3.488019,-16.797112,-3.3656833,-3.5259078,-8.905687,11.152991,-6.634981,8.565021,-3.6285582,1.5847365,-5.7221513,-7.838668,-6.3775187,-5.003101,0.5495288,-8.361333,1.0105318,-6.4688826,0.82824326,-1.6602073,-0.6681877,1.0501778,2.0350838,2.70697,-1.8935976,-0.16380443,-4.6032095,0.90057355,-3.618291,-2.2267332,-1.0295968,angry
-404.37396,137.06189,-10.172724,42.802494,-17.227041,21.8938,-21.53146,10.700026,-11.704211,-0.31526372,-5.787695,-3.460112,0.520366,-12.713952,3.6595073,-18.507671,1.6255841,-9.832859,-2.176625,-6.9731407,-6.3146863,-0.93326426,-7.0418663,-1.1868353,-8.1174,2.2514377,-5.591208,1.5386155,-4.158376,-0.53931475,0.59781367,-3.6421325,0.27505344,-3.396736,-1.2676638,-6.7682767,-0.8297345,-6.723231,-2.6822329,0.68039554,disgust
-396.89908,123.19122,-4.8081264,44.64332,-16.555386,20.206259,-18.620043,7.6129827,-8.379212,-1.9546907,-8.689631,-0.8950937,-1.3836042,-12.576221,3.0772243,-19.588284,1.140464,-9.7882395,-3.0616262,-6.273704,-8.85837,-6.6159844,-10.692125,-7.6901855,-12.233979,4.167886,-0.3667252,8.997325,7.9003363,8.009576,1.857547,-3.8098156,-1.7695525,-4.3432345,0.34525454,-5.0331664,-0.8532928,-6.596396,-3.1032884,-1.4455072,fear
-336.8655,120.60635,-22.415527,40.678566,-18.017303,13.974418,-20.79816,3.2233717,-13.206719,-1.8464719,-7.5633674,3.1170456,1.6573454,-14.069135,4.3656645,-20.411839,-1.2867949,-6.6991,-3.4991703,-8.265907,-6.0624537,-4.111568,-10.148839,-6.705291,-11.56665,0.3636389,-4.680741,6.768206,4.663294,9.462152,10.371999,4.0016575,2.2179322,-4.3296175,-3.3136585,-7.8872137,-1.528373,-5.502158,-2.1165662,-3.0922043,happy
-367.85513,131.09967,-15.701168,44.14134,-20.737375,15.838386,-24.171618,6.9128222,-10.435886,-3.1764553,-6.7464504,2.3522909,-0.6447436,-12.508251,7.284845,-21.4928,0.46014023,-8.3439865,-4.568995,-4.551945,-5.250848,-4.1306043,-7.7368345,-4.521072,-12.15515,1.9316162,-3.9894123,3.485427,-0.18325798,1.1009393,0.276101,-3.6379004,-1.0391035,-1.436711,3.6550627,-1.2822108,5.145518,0.14876136,0.07488418,-1.9923255,neutral
-369.45346,131.19293,-25.823132,56.23843,-31.4038,25.202862,-27.750977,11.493686,-13.445806,1.5603393,-10.324493,1.030248,-0.40208134,-15.514081,11.204821,-23.872568,2.9379587,-9.903629,-3.0297544,-9.442927,-7.276365,-6.245335,-9.342805,-3.3964255,-12.771473,3.7527037,-6.75166,1.5768968,-3.505431,5.8425183,6.31861,8.8849,11.961149,-1.2928933,-3.3230572,-10.670408,-2.9727764,-5.9513726,0.5341749,-4.5330744,sad
-283.11038,102.967285,-42.60651,38.560055,-12.558434,14.353834,-26.928455,12.491263,-13.28322,-11.659132,-7.3841767,-1.1454874,-6.66208,-18.790705,2.7193756,-20.661934,3.393731,-2.8199508,-1.3114443,-0.3513247,-2.1988912,-0.38302204,-2.1524687,-0.5525243,-3.767953,6.5992684,-5.801104,-1.0871646,-4.235346,-2.9021194,-1.1046529,-1.0629199,0.39919993,-1.6006317,-1.1430974,-3.8705473,1.4447942,-5.7953253,-0.4765768,-0.6589058,angry
-388.4969,132.55882,-22.541683,46.68454,-4.554244,19.2803,-27.558937,12.105268,-10.55612,-6.4666443,-5.963577,-5.812729,-2.336407,-12.172306,6.9452953,-20.003836,0.7705262,-3.4028196,-5.788027,-7.2610497,-4.831762,-2.6988099,-8.286881,-2.566257,-7.6863246,3.1480973,-5.092362,1.0417756,-2.4757965,-2.4855103,0.374525,-3.5081086,-2.5251265,-3.7159865,0.09901222,-6.274774,-0.8205887,-3.1841753,1.1370444,3.9097607,disgust
-332.9738,124.14452,-29.762825,38.9637,-8.948977,19.761757,-29.11003,10.330889,-12.033994,-5.0217137,-7.754622,-3.592025,-4.4583125,-14.4520035,3.3821757,-24.044977,-0.71504426,-10.39864,-7.033992,-4.765274,0.24659012,2.6051302,1.6642827,6.651317,-2.1669784,6.2554197,-7.2043333,0.21096003,-4.9971704,-3.474518,-0.35509288,-3.2441874,-1.543531,-2.9199178,-1.7739044,-8.232556,0.025906716,-5.879918,-1.3399017,1.5596519,fear
-388.31332,142.63536,-30.55962,47.685375,-10.556294,25.05044,-32.300766,11.420998,-5.9274592,-4.639367,-7.7258973,-4.8618665,-1.7957278,-14.971928,6.4873013,-19.661589,1.1689833,-5.2480493,-2.3870573,-8.31138,-6.435575,0.12124905,-8.543209,-3.4476583,-7.3064384,2.2231169,-7.7231464,0.9207003,-3.9281797,-1.5191885,1.598913,-0.95162606,1.3788416,-3.338528,-0.09005042,-7.2133694,-0.3681963,-3.0168943,-0.2152893,2.1029332,happy
-402.30496,139.11687,-23.193295,47.048737,-10.835286,28.158947,-28.323837,14.41321,-7.4077497,-2.8160706,-7.527757,-3.1023421,-0.5406542,-13.921343,4.1494026,-20.34779,4.238191,-6.7416663,-2.0043898,-6.4391727,-4.8136973,-0.48874006,-6.1190004,-3.248565,-8.719684,3.1469982,-7.892956,0.9167265,-3.8760166,-0.46721935,-1.3935863,-2.5830057,1.2344217,-2.9862437,1.1293256,-4.168668,3.729275,-1.7131524,1.8526208,1.7170972,neutral
-409.18787,131.09984,-16.071115,46.158646,-4.7760305,24.873816,-23.151482,13.571576,-6.824884,-4.461372,-8.039878,-2.4987118,-3.482654,-12.126995,4.9391775,-22.77077,1.9011143,-4.5100746,-4.2727747,-8.576703,-5.562725,-4.5406766,-10.191787,-3.6059926,-7.547935,2.4085815,-8.097853,0.50225586,-4.1073127,-1.4324092,1.241308,0.4773247,5.293604,2.7848713,4.0578732,-5.1546335,0.029158995,-5.28175,-3.0787034,0.56439173,sad
-254.87933,85.39216,-23.954542,55.955276,-23.66509,17.76993,-29.850435,13.20247,-15.124989,1.6763003,-8.592412,1.1112559,-1.8978795,-14.852025,5.3069854,-24.87748,3.2104764,-14.295579,-2.4343054,-4.71812,-2.288689,-1.4837518,-6.1837535,-2.3644993,-5.6526294,10.434522,-4.266645,4.89322,-1.1406133,3.7019713,2.2814078,-0.9522191,-0.3204001,-1.9438477,1.438718,-3.6181428,3.1020308,-3.461091,3.3880475,-1.2517923,angry
-377.37405,119.52437,-21.133127,63.930973,-12.031438,27.308228,-38.763615,13.465039,-16.142218,0.7741084,-10.40868,-3.3844166,4.793194,-16.303879,5.208173,-21.848446,2.7653468,-11.636466,-4.9644847,-10.829912,-2.763219,-2.0559676,-9.3975,-0.17653607,-6.2120585,5.4979396,-5.502873,1.8096513,-6.096468,0.957292,-2.531947,-3.7226176,-0.09573177,-1.3102313,5.1490808,-2.257305,4.249191,-2.4190958,1.9454406,-2.4235377,disgust
-355.38016,113.00299,-6.893803,49.471268,-7.1820164,22.142996,-30.189371,8.415407,-13.238581,-1.6444377,-9.51045,-4.0329614,-2.1018176,-14.648647,1.2817148,-21.30168,1.3612267,-11.272142,-5.0592427,-7.788387,-3.5667481,-1.1976354,-3.7843459,1.4561507,-3.6389985,7.4521966,-3.1210775,3.8363636,-3.3582935,-1.5556314,-1.864934,-2.8119442,1.304315,0.23502503,1.5730207,-4.126411,2.7099957,-2.6760325,0.78865653,-1.0146697,fear
-321.08572,129.34174,-11.172621,62.58198,-14.625834,21.491373,-35.653477,11.144708,-17.732668,-0.27784747,-13.857449,-1.0080614,2.0239637,-17.544716,6.1115685,-24.188232,2.4745855,-11.312871,-6.6815977,-12.266384,-6.107913,-5.631369,-8.763076,-1.1584659,-7.407086,5.4612727,-8.095576,2.8574438,-1.3443228,4.488463,2.9396343,-1.1333718,-0.47481018,-0.5042973,3.75712,-1.8194913,7.4130588,-1.5035154,0.23745674,-3.7195337,happy
-351.04788,125.16136,-10.308635,61.990555,-16.994621,25.952833,-37.98365,9.454439,-16.765804,1.4249749,-11.39978,-0.78235507,1.1402901,-16.299166,3.962938,-22.963203,7.1692348,-11.723675,-5.073037,-11.05307,-5.098877,-4.4495006,-8.527588,-2.7321665,-7.815155,5.2275147,-9.579061,2.9768128,-3.1099706,3.9535968,2.0450594,-0.3205728,3.5442483,2.067048,4.665025,-1.1945022,7.030215,-2.6920772,-0.10483085,-5.203426,neutral
-397.9527,141.75552,3.2300901,64.51027,-13.624108,28.114407,-33.57273,9.394075,-15.874614,-1.84718,-11.482291,-3.3044517,1.5843648,-16.420193,1.4719837,-22.922977,4.19821,-11.501281,-4.313664,-9.092216,-3.7025733,-1.6868768,-6.976194,1.1534883,-5.7863846,4.7947564,-8.454335,0.7261666,-5.012183,1.196593,1.7416375,-0.3742084,3.705133,2.110383,3.8397892,-3.008972,6.150511,-2.9353085,0.25648052,-1.816994,sad
-236.88861,82.994385,-42.73728,38.81799,-28.505589,17.321888,-23.528877,8.997291,-17.03806,-1.9939094,-11.857208,-4.1136436,-4.183494,-17.604795,7.863343,-19.034863,3.9085965,-7.023364,3.4108257,-0.26249385,0.92517143,6.167868,-2.1380672,-3.3108873,-9.795472,5.5582733,-4.2395573,3.7565784,-1.7772301,0.0950219,-0.86043805,-1.4565431,1.041117,-3.7238553,-2.222522,-5.4688387,4.418366,-2.5078363,1.0083874,1.1676363,angry
-402.3488,129.87868,-25.049707,55.524906,-20.215975,37.086826,-28.592913,18.439566,-14.241551,1.9776275,-7.271112,-4.293462,-0.5853522,-15.469829,7.096697,-22.05131,4.863812,-9.571303,-0.8919212,-10.694738,-2.9249487,0.39517608,-7.2373757,0.3594551,-9.691144,1.1232846,-7.154784,2.9070857,-5.6665225,1.6228554,-2.7168276,-3.941163,-0.33432797,-5.2252965,2.1508915,0.4217153,7.6143193,1.015686,3.799042,-4.0399523,disgust
-431.2961,138.68639,-9.577666,55.79988,-18.101667,33.528023,-23.075632,11.743837,-12.249233,0.51562625,-9.934019,-3.9033184,-2.807554,-15.214452,5.674601,-21.530006,3.1061122,-11.371621,-4.3797464,-9.951116,-4.721645,-4.084172,-8.142372,-1.5946671,-9.826109,3.321507,-7.534849,1.4153848,-3.1157224,4.2725415,0.10710644,-0.690671,4.1573343,-1.6022032,3.2832077,-2.2909262,3.6371012,-3.7244554,0.10201115,-2.8330445,fear
-342.56927,128.32425,-27.873186,45.84655,-17.291424,21.532969,-24.203676,7.786604,-16.113522,1.2385436,-6.6273875,-5.0545506,-2.502014,-16.152327,5.758325,-19.467943,-0.8731456,-10.783228,-3.324652,-9.861799,-4.932462,0.48224655,-6.7171073,-1.6765349,-9.330562,1.9504571,-7.2653227,1.4629729,-1.2583569,4.685616,4.0873165,-0.38495955,6.104695,2.3041184,0.60893524,-4.9787545,0.33666027,-5.9070687,-1.3894432,-3.4932485,happy
-352.37357,126.358154,-18.815647,45.43333,-19.97201,26.739058,-25.109856,6.124038,-15.251121,0.09974607,-8.928545,-2.320475,-1.2957236,-13.29224,5.400052,-22.653227,4.302271,-9.460982,-6.760978,-9.905707,-5.938496,-5.33829,-7.235165,-0.76514125,-10.746311,4.2181683,-4.7504444,4.873925,1.323501,1.7940453,1.4869276,-1.2724798,0.6697289,-0.7465172,3.6175654,-1.1033243,4.002123,-4.3651524,-1.6744455,-0.46617654,neutral
-404.4063,139.21043,-12.648427,51.15701,-15.320934,28.37231,-27.059074,8.207462,-12.33673,-1.1250349,-8.158794,-3.5548992,-1.6564174,-14.556357,5.053002,-22.666586,1.7181855,-7.579606,-6.2950397,-10.260554,-3.512943,-2.9435809,-7.502217,-1.3256476,-9.014228,2.8212726,-7.1586804,0.9614693,-3.8201551,2.6746113,1.2920426,0.53548104,6.448251,1.0060736,2.868601,-5.4827585,1.2766204,-4.5053525,-1.016041,-0.9722053,sad
-330.20465,96.223175,-17.591494,39.227848,-9.254838,10.50318,-19.196964,6.6040354,-8.23763,-2.2277918,-5.72256,2.1100483,0.025351373,-14.652738,1.7623357,-16.172405,-1.4343605,-8.669185,-5.7489624,-5.3215427,-5.9503484,-5.423872,-9.702894,-3.8494976,-4.8092566,4.7429676,2.5950406,6.348116,-0.36877394,0.66692704,-0.6462919,-3.804096,0.8407357,0.79186624,0.2736171,-3.58893,-0.85366386,-3.1111512,2.4027739,-2.0245304,angry
-412.67365,133.97826,-16.56162,48.216366,-10.756026,26.424622,-26.65312,7.708919,-8.056709,-5.813127,-7.1545,-1.2125045,1.757279,-12.123683,2.4038343,-21.290033,1.3502579,-9.407112,-4.537565,-5.313034,-5.717589,-1.815955,-7.53934,-1.1793587,-8.483969,1.0416261,-6.9618244,1.7187213,-2.9674244,-1.7975402,0.67992556,-2.1719036,2.521975,-2.5019245,1.7268087,-3.8593817,0.8378203,-3.900917,-2.3859046,-0.5394108,disgust
-421.89352,135.18788,-16.377348,60.711185,-17.47585,28.141708,-27.625187,14.657639,-8.5399685,-2.9041839,-7.253798,-0.779825,-0.10066558,-13.721255,3.7548492,-21.358572,4.1023417,-12.598225,-0.44075713,-6.1799607,-7.8169713,-1.8361348,-7.0841956,-2.6255016,-9.975612,2.0801897,-8.602868,3.6781998,-3.494034,-1.0743629,-1.1828332,-2.3697276,2.898806,-2.1336052,4.167643,-1.6895859,3.3200595,-4.3351264,-0.24360493,-0.9098455,fear
-378.91125,123.231544,-14.214561,37.78828,-4.507674,13.541327,-21.285095,5.8573084,-4.2718673,-7.526108,-6.647968,3.2889462,2.5483685,-13.087235,-0.54548407,-15.753264,-2.7553515,-11.361121,-5.518914,-0.036824476,-3.862564,-2.2954133,-4.5021935,-4.552031,-9.7732725,-0.16453396,-2.4487367,5.009183,-0.6078672,-1.6448479,-0.22913513,-2.4878857,0.38156882,-3.4746342,-0.0016003173,-3.858656,0.49600318,-2.6147616,-1.6672448,1.0721674,happy
-413.45465,133.59676,-16.830812,49.93131,-18.860493,28.13212,-24.436007,16.96518,-9.53989,-2.6993115,-6.62999,-1.513993,0.4321436,-13.387683,2.418909,-21.244446,3.881313,-13.503488,-2.532747,-5.4919505,-5.821369,-3.3182712,-6.1933813,0.28623682,-9.990257,2.3871531,-9.031135,1.2867347,-3.8068056,0.96967745,-0.14259201,-3.2738497,4.687146,-2.0214076,1.2332786,-3.4371486,2.652702,-2.208031,1.229369,-0.79084694,neutral
-444.8969,126.975044,-1.60539,53.362175,-7.4730477,25.411833,-18.950966,11.815109,-7.0278406,-4.656696,-6.1480513,-1.6989263,0.1996332,-12.91683,3.4468627,-16.956907,2.7570965,-9.745503,-4.490259,-5.4700117,-9.048626,-3.166356,-6.996074,-2.0862002,-9.361194,1.394806,-5.024232,3.947745,0.5232914,0.8443752,2.777782,-3.9308646,1.2195421,-3.0643997,0.81325287,-1.2662338,0.8001585,-2.7381058,0.5003371,-1.0694075,sad
-207.44212,68.046234,-71.708664,32.44575,-36.90798,16.839804,-18.680607,7.615033,-11.323949,0.99034756,-16.1803,-2.8786917,0.39883915,-13.9671335,10.75064,-8.472293,17.169884,-1.8542281,6.28388,-0.4406215,-3.576651,-2.7817311,-7.3854,2.353652,-5.7743535,0.64708847,-9.303417,3.0872312,-4.51437,0.20652106,4.557718,-1.032989,-0.5212796,0.7766671,3.5431325,-3.311384,4.3738546,-3.028348,2.3892303,-2.09796,angry
-333.945,113.552246,-17.963823,13.792217,-13.051635,17.28534,-15.75095,6.221185,-4.0565705,-1.7498803,-5.67331,-1.975827,-4.3574557,-9.063375,-3.7419128,-19.626038,-0.7369751,-15.946741,-5.362714,-4.8348866,-9.067001,-3.588871,-5.0131464,2.345974,1.5984114,7.0063415,-0.013570023,5.215293,-3.7407715,-2.5757108,-1.0152488,-2.717164,1.8077925,-3.9934242,-2.0659213,-3.6932933,-0.86022353,-4.4453235,-2.033801,-3.5882812,angry
-260.44595,90.36484,-42.209984,13.388899,-25.466429,18.609146,-17.042496,2.8967013,-8.312515,-0.55970204,-8.002818,-0.88790345,-2.790427,-15.195191,-1.9427441,-18.48741,2.7315109,-8.335392,3.574533,6.732182,3.7909827,1.7249829,-3.8757026,1.0647529,-7.51877,-3.3853033,-9.044851,1.1915488,-4.896317,-3.146981,-1.4909945,-2.2586694,2.613396,-2.3255365,-1.3976413,-2.8445957,2.256295,-4.8704877,1.1806437,2.8657942,angry
-413.9819,140.15387,-10.416149,33.077362,-17.670626,25.664637,-15.501583,10.213174,-8.071971,0.6050377,-3.6021743,-2.9365366,-1.2787615,-12.389697,2.2142994,-19.450413,-0.71157736,-12.039032,-4.1739364,-3.9688838,-4.2463875,-1.897278,-5.405171,0.37549385,-9.828358,0.76640946,-7.7701387,1.0781913,-0.9213405,-2.1142344,0.07068687,-4.0588384,-0.49116156,-2.5432575,2.1833506,-1.4558336,1.4658852,-4.4007864,-0.71414447,0.7810225,disgust
-437.07404,159.37807,-20.929523,39.38731,-25.976929,37.15672,-19.467636,16.305935,-13.627783,-0.81626403,-1.1480736,0.07595947,-1.3050069,-15.827403,5.6073303,-20.73556,0.052520998,-12.831869,1.7075436,-6.755455,-4.935397,-1.4950292,-8.056726,1.6288922,-9.76914,3.031772,-7.8483253,2.9592588,-0.94852626,-0.52238786,0.28736737,-2.1555648,-1.2813013,-3.1819324,2.4309597,-5.398999,2.0058894,-5.4763083,-1.1968004,-2.9152472,disgust
-376.09042,132.73909,-23.638308,24.34273,-12.590876,28.115587,-18.66902,7.74559,-6.7918963,-5.1060576,-2.9152982,0.9862488,-4.565541,-9.504779,4.7182255,-21.155643,-2.3671312,-11.808053,-2.9289858,-2.7816706,-4.523642,-2.8721547,-6.8865876,-0.31242585,-8.709947,-1.6125345,-8.710084,2.4804294,-0.81958425,-1.7107661,1.9451007,-4.3163257,-1.9738897,-0.77069503,2.3503478,-1.820569,2.9144106,-1.366157,0.37374502,-0.5836421,disgust
-448.9533,142.89516,-12.82619,45.63017,-12.472844,35.902744,-20.614916,13.736328,-8.869402,0.8917706,-4.414519,-4.1922216,-1.21466,-12.714473,2.1411455,-21.134327,1.0848886,-13.3290205,-3.037675,-6.49214,-4.844565,-1.4971733,-7.3019295,-1.8381066,-9.217281,1.466427,-7.1953073,4.125539,-3.2190003,-1.528113,-0.56384254,-3.0951605,0.6257036,-0.23233074,5.254364,-1.957891,2.990105,-4.7522554,-1.5125912,-0.6813065,fear
-412.81256,138.89667,-24.130306,45.05464,-18.760977,32.81806,-26.181139,10.607926,-7.857182,2.819047,-5.99419,-1.9508616,-0.8688211,-12.445934,3.327193,-25.537144,3.1351995,-13.950658,-3.2746267,-4.04147,-5.707771,-3.415063,-7.868111,-0.9028644,-10.410596,1.6244296,-9.641921,2.7878113,-3.299716,-1.8676882,0.2561374,-3.8248813,2.761676,0.33598194,5.613202,-0.71483266,1.8246182,-5.0685205,-0.69849616,-0.28068852,fear
-411.1165,136.07207,-14.529154,40.11838,-16.35798,32.711662,-25.03584,7.2448044,-8.475133,4.46182,-5.6767817,-4.321921,-1.1224698,-14.304124,0.76693374,-23.520617,2.5451384,-13.399718,-3.7893326,-4.447329,-5.7684884,-1.8930271,-6.290612,0.22558609,-9.556151,1.3726103,-8.330734,1.6712356,-3.4553154,-1.3707149,0.31948337,-5.2256446,-0.12863147,-4.251713,-0.3347788,-4.2254367,1.6242416,-1.8886544,2.3315868,3.3128617,fear
-253.82793,73.207634,-41.34288,25.776413,-21.819872,13.359702,-25.791922,5.8392997,-6.037764,5.5847306,-9.954907,-0.7527887,-2.609281,-15.690579,2.0123868,-14.844778,15.057613,3.2131855,8.135017,-4.5055666,-14.097467,-8.749606,-1.534949,4.327323,-5.89318,-3.549602,-12.101336,6.103814,-4.776259,-5.025721,-1.990145,1.4268984,8.471038,-0.0034962266,0.56730247,-0.6585707,3.5184386,-5.951686,3.1547403,0.11017994,happy
-419.96426,141.26726,-10.840861,32.116398,-11.218022,31.17474,-15.229787,10.947557,-7.5501113,-1.2767009,-2.8872373,-2.4756622,-2.5725887,-11.091396,1.9625802,-20.638021,-0.4444538,-11.759848,-1.8218528,-4.8111672,-6.1546474,-1.8542346,-7.348243,0.68916583,-9.997523,0.77701896,-6.6521206,0.10043507,-1.9849494,-2.6010835,0.5566065,-4.0897627,-0.09754198,-2.1602714,1.1152953,-2.4567494,1.8523008,-1.5653996,1.6645126,-0.33342645,happy
-342.32953,129.34866,-32.889057,33.04873,-22.497763,27.468311,-21.13082,6.0175443,-9.744959,2.7646103,-5.2488146,-3.6259203,-2.2223227,-12.436054,3.9651034,-19.653193,0.6746597,-15.850429,-0.739953,-2.9743311,-7.425402,-1.9594225,-5.3657703,0.555434,-8.641526,1.6414105,-10.584013,1.2570939,-1.5193782,-2.7067442,-0.9258627,-4.3289123,-0.65381444,-5.4540462,-0.09541011,-3.9870117,-0.27132356,-3.2292628,3.116003,1.9780853,happy
-404.93518,141.75,-14.382386,34.05009,-20.0586,29.678587,-19.561232,8.899986,-10.123794,0.33509508,-4.6170254,-3.0639577,-0.26773503,-10.979613,2.0968933,-19.578426,0.6049063,-15.437671,-1.6811358,-3.9162223,-5.1731133,-1.6422192,-7.1371355,-1.4357084,-10.472538,2.481982,-8.456112,0.6246378,-2.9696107,-3.0334182,-1.9245331,-5.85005,3.0566747,3.7190413,8.469622,2.9230402,3.438243,-5.609843,-2.0191953,-2.0692005,neutral
